nama_tempat,alamat,latitude,longitude,url_tempat,id_review,rating_bintang,nama_reviewer,url_review,isi_review,tanggal_review,rating_layanan,rating_makanan,rating_suasana,panjang_review,sentimen
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChZDSUhNMG9nS0VJQ0FnSUNIeVBiVlJBEAE,5,Kanal Channel Informasi,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNIeVBiVlJBEAE!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgICHyPbVRA%7CCgwIx67MtgYQqNDQ9wI%7C?hl=id,Rumah makam yg rekomendasi untuk keluarga dan lainnya.. faisal,2024-08-31,5.0,5.0,5.0,63,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChZDSUhNMG9nS0VJQ0FnSUNIaUxLWlV3EAE,5,Jeni Cahya Ningtias,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNIaUxLWlV3EAE!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgICHiLKZUw%7CCgwIqO7LtgYQsKfAoQM%7C?hl=id,Pelayanan sangat memuaskan Makanan nya mantap Karyawan ramah faisal,2024-08-31,5.0,5.0,5.0,69,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChZDSUhNMG9nS0VJQ0FnSUNIOEtUNlBREAE,5,Cindy Silvia,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNIOEtUNlBREAE!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgICH8KT6PQ%7CCgsI9azLtgYQiJmEHA%7C?hl=id,"Makanannya enakk, tempatnya nyaman word it buat keluargafaisal",2024-08-31,5.0,5.0,5.0,63,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChdDSUhNMG9nS0VJQ0FnSUNIc011Q21nRRAB,5,Nurahsanbr 5,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNIc011Q21nRRAB!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgICHsMuCmgE%7CCgwIjpjLtgYQsNGZ2QE%7C?hl=id,"Makanannya enak, pelayanannya bagus mantap.Enak buat ngadem. Serasa di Kampung halaman. CS nya ramah juga baik hati dan tidak sombong Mba Icha",2024-08-31,5.0,5.0,5.0,145,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChZDSUhNMG9nS0VJQ0FnSUNIc0l2alZBEAE,5,Ridwan Eldiansyah,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNIc0l2alZBEAE!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgICHsIvjVA%7CCgwI6pfLtgYQoNunjQM%7C?hl=id,"Pelayanan baik,makanan nya juga enak enak pelayanan sangat ramah dan cepat Terutama untuk mas faisal sangat baik untuk interaksi bersama pelanggan nya",2024-08-31,5.0,5.0,5.0,150,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChZDSUhNMG9nS0VJQ0FnSUNIc1AyNllBEAE,5,Athaletta Sakhyla,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNIc1AyNllBEAE!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgICHsP26YA%7CCgwIkZPLtgYQ2LjLwgI%7C?hl=id,"Bagus semua, pelayannya ramah ramah ponidi",2024-08-31,5.0,5.0,5.0,44,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChdDSUhNMG9nS0VJQ0FnSUNIc0tuNG9nRRAB,5,Nasrulh Hidayat,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNIc0tuNG9nRRAB!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgICHsKn4ogE%7CCgwIs4nLtgYQyKbg4QE%7C?hl=id,"Tempat parkir luas , makanan enak2 , sangat cepat penyajian mas Faisal",2024-08-31,5.0,5.0,5.0,71,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChdDSUhNMG9nS0VJQ0FnSUNIc1BLWHVnRRAB,5,Belly Bong,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNIc1BLWHVnRRAB!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgICHsPKXugE%7CCgwI6PfKtgYQgPLbzwE%7C?hl=id,Makan nya enak ponidi,2024-08-31,5.0,5.0,5.0,22,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChZDSUhNMG9nS0VJQ0FnSUNIc0xUYUFnEAE,5,Sela mita Maharani,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNIc0xUYUFnEAE!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgICHsLTaAg%7CCgwI7u3KtgYQoLDWkAM%7C?hl=id,Untuk geprek sambalnya kurang pedas dan pindang nya terlalu manis. Layanan setiap pekerja Sangat baik dan ramah icha,2024-08-31,5.0,4.0,5.0,117,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChdDSUhNMG9nS0VJQ0FnSUNIc09DMWd3RRAB,4,Yudhatama Arifin,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNIc09DMWd3RRAB!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgICHsOC1gwE%7CCgsI8eLKtgYQuJLSAQ%7C?hl=id,"Makanan dan suasana nya enak..cocok buat keluarga ,pesan gurame staf nya menjelaskan paket gurame dapat nya 1 ekor tapi yg keluar setengah ekor, icha pelayanannya cukup memuaskan dan dengan penjelasan yg detail dan mudah dimengerti",2024-08-31,4.0,4.0,4.0,232,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChZDSUhNMG9nS0VJQ0FnSUNIMExYa1l3EAE,5,Lavenia Imelda A,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNIMExYa1l3EAE!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgICH0LXkYw%7CCgsIocvKtgYQwLDpJA%7C?hl=id,"Over all makanan nya enak dan rasa nga pas, cuma untuk nasi liwet agak sedikit kurang gurih . Yg lain nya mantafffff . Thxu buat kak ica atas pelayanan dan penjelasan nya",2024-08-31,5.0,4.0,4.0,173,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChdDSUhNMG9nS0VJQ0FnSUQ3djdmTXlBRRAB,5,Hesty Kusumawaty,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQ3djdmTXlBRRAB!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgID7v7fMyAE%7CCgwI1IzHtgYQwN2JvAE%7C?hl=id,Faisal top markotop Makanan ngetop Pelayanan super cepat,2024-08-30,5.0,5.0,5.0,56,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChZDSUhNMG9nS0VJQ0FnSUQ3djh6dElnEAE,5,Felicia Evelyn,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQ3djh6dElnEAE!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgID7v8ztIg%7CCgwIrefGtgYQiNKmqwM%7C?hl=id,Sukses selalu untuk kampung kecil Dan untuk pelayanan baik ramah sekali ponidi,2024-08-30,5.0,5.0,5.0,79,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChZDSUhNMG9nS0VJQ0FnSUQ3bjl6aGZnEAE,5,yan P,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQ3bjl6aGZnEAE!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgID7n9zhfg%7CCgsIquXFtgYQ6NKsZg%7C?hl=id,"Makanan oke, Cocok untuk acara kelurga, rekanan dll faisal",2024-08-30,5.0,5.0,5.0,59,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChZDSUhNMG9nS0VJQ0FnSUQ3NzlQYkxnEAE,5,HENDRA NOPRIAWAN,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQ3NzlQYkxnEAE!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgID779PbLg%7CCgsIq8bFtgYQ-K2NDg%7C?hl=id,Enak dan nyaman faisal,2024-08-30,5.0,5.0,5.0,23,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChdDSUhNMG9nS0VJQ0FnSUQ3NTVLM213RRAB,4,Bryan Pratama,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQ3NTVLM213RRAB!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgID755K3mwE%7CCgwI3OvCtgYQ8OTkpgI%7C?hl=id,"Makanan overall enak,, pelayanan oke Pelayanan mbak icha overall bagus dan ramah. Untuk makanan es milo kurang manis, ayam sambal matah kurang pedes. Overall oke lah",2024-08-29,5.0,4.0,4.0,165,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChdDSUhNMG9nS0VJQ0FnSUQ3eDltTTZ3RRAB,5,Nyayu Maryati,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQ3eDltTTZ3RRAB!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgID7x9mM6wE%7CCgwIzOLAtgYQsPO05QI%7C?hl=id,"Makanan nya enak, cepat, hangat, faisal",2024-08-29,5.0,5.0,5.0,40,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChZDSUhNMG9nS0VJQ0FnSUQ3cTg2c2R3EAE,5,Mary A,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQ3cTg2c2R3EAE!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgID7q86sdw%7CCgwIh429tgYQ8Pbr9QI%7C?hl=id,"Pelayanan nya, makanan nya ok. Jadi pengen balik lagi",2024-08-28,5.0,5.0,5.0,53,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChdDSUhNMG9nS0VJQ0FnSUQ3aV8zbmlRRRAB,5,Alya Dwi Savira rova,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQ3aV8zbmlRRRAB!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgID7i_3niQE%7CCgwIhtC8tgYQwKLWmAI%7C?hl=id,icha the best,2024-08-28,5.0,5.0,5.0,14,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChdDSUhNMG9nS0VJQ0FnSUQ3aTZHYjJ3RRAB,5,fuji lestari,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQ3aTZHYjJ3RRAB!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgID7i6Gb2wE%7CCgsI08O8tgYQiPzsGA%7C?hl=id,"cukup baik, pelayan ramah ponidi",2024-08-28,5.0,5.0,5.0,33,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChdDSUhNMG9nS0VJQ0FnSUQ3M2RHczNBRRAB,5,Desi Rahmadani,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQ3M2RHczNBRRAB!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgID73dGs3AE%7CCgwI-aq3tgYQ-JGEnAI%7C?hl=id,Tempat nya nyaman. Bersih. Pelayanannya ramah dan masakan yang enak. faisal,2024-08-27,5.0,5.0,5.0,76,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChdDSUhNMG9nS0VJQ0FnSUQ3bmNuOXhnRRAB,5,"Nirwana Hendrastuty, M.Cs.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQ3bmNuOXhnRRAB!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgID7ncn9xgE%7CCgwIjPW2tgYQ8JjWxAE%7C?hl=id,"Pelayanan ramah, semua makanan enakkk enakkk, tempat makan yang bisa untuk semua kalangan, rekomen sihh Untuk pelayanan icha good, sopan dan ramah",2024-08-27,5.0,5.0,5.0,147,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChZDSUhNMG9nS0VJQ0FnSUQ3bllIZmV3EAE,5,Dwi Fariyantika,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQ3bllIZmV3EAE!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgID7nYHfew%7CCgsIgfG2tgYQ4JvhZA%7C?hl=id,"Makanya enak,.pelayanannya ramah,.dan tempatnya bersih,.cocok banget buat ngumpul bareng temenkluarga faisal",2024-08-27,5.0,5.0,5.0,111,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChZDSUhNMG9nS0VJQ0FnSUQ3NVpqb2F3EAE,4,andini thalia irham,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQ3NVpqb2F3EAE!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgID75Zjoaw%7CCgwI_o-ytgYQyIXx3wE%7C?hl=id,Kuah masak pedas nya asam. Tempatnya nyaman. icha pelayanan ramah,2024-08-26,5.0,5.0,5.0,66,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChZDSUhNMG9nS0VJQ0FnSUQ3cFl6YVFnEAE,5,Risna,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQ3cFl6YVFnEAE!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgID7pYzaQg%7CCgwI8d-xtgYQ0MWFnAI%7C?hl=id,Suka,2024-08-26,5.0,5.0,5.0,4,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChZDSUhNMG9nS0VJQ0FnSUQ3eGNXaVJREAE,4,Niqa Nurafni Niawan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQ3eGNXaVJREAE!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgID7xcWiRQ%7CCgsI6ryxtgYQgMntGQ%7C?hl=id,"Tempatnya nyaman cocok untuk bawa keluarga atau teman2 kumpul dan makan di tempat ini,makananya mantap betull pelayanannya ramah dan sat set makasih ka faisal",2024-08-26,4.0,4.0,4.0,162,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChZDSUhNMG9nS0VJQ0FnSUQ3eGZMek9BEAE,5,endang setiyowati,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQ3eGZMek9BEAE!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgID7xfLzOA%7CCgwIt6extgYQgLTomgE%7C?hl=id,Pelayanan baik . Makanan enak enak puas banget. faisal,2024-08-26,4.0,5.0,5.0,55,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChdDSUhNMG9nS0VJQ0FnSUQ3LVpHeDVnRRAB,5,Nabil Aldi Maulana,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQ3LVpHeDVnRRAB!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgID7-ZGx5gE%7CCgwI97WwtgYQuI-ltwE%7C?hl=id,Jos faisal,2024-08-26,5.0,5.0,5.0,12,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChdDSUhNMG9nS0VJQ0FnSUQ3OGE2dG93RRAB,5,Er Dian,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQ3OGE2dG93RRAB!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgID78a6towE%7CCgsIw82stgYQ2IawHw%7C?hl=id,Sayur asam utk hari beda rasa dari biasanya. Krn biasanya favorit saya. Icha untuk pelayanannya sangat ramah,2024-08-25,5.0,5.0,5.0,108,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChZDSUhNMG9nS0VJQ0FnSUQ3MGNxaFNnEAE,5,Rend Yansyah,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQ3MGNxaFNnEAE!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgID70cqhSg%7CCgsIhMistgYQuNeHPA%7C?hl=id,"Pelayanannya excellent, ramah oleh mas Faisal",2024-08-25,5.0,5.0,5.0,45,positif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChdDSUhNMG9nS0VJQ0FnSUQ3OGVyV2tBRRAB,1,Meisya Purnama,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQ3OGVyV2tBRRAB!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgID78erWkAE%7CCgwIh8estgYQwMGJygI%7C?hl=id,tukang parkirnya gabecus mobil sy baret,2024-08-25,5.0,5.0,5.0,39,negatif
Kampung Kecil,"JL Abdul Rahman Hakim, 1-A, Bandar Lampung, 35141, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.395114,105.2816589,https://www.google.com/maps/search/?api=1&query=Kampung%20Kecil&query_place_id=ChIJYRhrxnDbQC4RJ6tUkNsYPAg,ChdDSUhNMG9nS0VJQ0FnSUQ3MW8zd2p3RRAB,5,Titin,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQ3MW8zd2p3RRAB!2m1!1s0x0:0x83c18db9054ab27!3m1!1s2@1:CIHM0ogKEICAgID71o3wjwE%7CCgsIjbKptgYQwLa9Mg%7C?hl=id,"Makanan enak, suasana nyaman, layanan ramahfaisal",2024-08-24,5.0,5.0,5.0,50,positif
